,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,,1,1777027679.8876119,34.52,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.57,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.62,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.68,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.73,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.82,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.87,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.92,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.97,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,35.02,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,35.07,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,35.12,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,35.21,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,35.26,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,35.31,Instructions,,,,,,,,,,,Sound,,,
