,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,2,1,1776625433.396702,10.41,Game,1,Predictable,1.67,0,,,6,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.41,Game,1,Predictable,1.68,0,,,6,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.42,Game,1,Predictable,1.69,0,,,6,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.43,Game,1,Predictable,1.7,0,,,6,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.44,Game,1,Predictable,1.7,0,,,6,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.45,Game,1,Predictable,1.71,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.46,Game,1,Predictable,1.72,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.46,Game,1,Predictable,1.73,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.47,Game,1,Predictable,1.74,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.48,Game,1,Predictable,1.75,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.49,Game,1,Predictable,1.75,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.49,Game,1,Predictable,1.76,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.51,Game,1,Predictable,1.77,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.51,Game,1,Predictable,1.78,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.52,Game,1,Predictable,1.79,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.53,Game,1,Predictable,1.8,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.54,Game,1,Predictable,1.8,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.55,Game,1,Predictable,1.81,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.56,Game,1,Predictable,1.82,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.56,Game,1,Predictable,1.83,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.57,Game,1,Predictable,1.84,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.58,Game,1,Predictable,1.85,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.59,Game,1,Predictable,1.85,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.6,Game,1,Predictable,1.86,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.61,Game,1,Predictable,1.87,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.61,Game,1,Predictable,1.88,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.62,Game,1,Predictable,1.89,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.63,Game,1,Predictable,1.9,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.64,Game,1,Predictable,1.9,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.65,Game,1,Predictable,1.91,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.66,Game,1,Predictable,1.92,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.66,Game,1,Predictable,1.93,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.67,Game,1,Predictable,1.94,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.68,Game,1,Predictable,1.95,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.69,Game,1,Predictable,1.95,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.7,Game,1,Predictable,1.96,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.71,Game,1,Predictable,1.97,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.71,Game,1,Predictable,1.98,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.72,Game,1,Predictable,1.99,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.73,Game,1,Predictable,2.0,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.74,Game,1,Predictable,2.0,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.75,Game,1,Predictable,2.01,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.76,Game,1,Predictable,2.02,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.76,Game,1,Predictable,2.03,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.77,Game,1,Predictable,2.04,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.78,Game,1,Predictable,2.05,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.79,Game,1,Predictable,2.05,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.8,Game,1,Predictable,2.06,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.81,Game,1,Predictable,2.07,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.81,Game,1,Predictable,2.08,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.82,Game,1,Predictable,2.09,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.83,Game,1,Predictable,2.1,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.84,Game,1,Predictable,2.1,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.85,Game,1,Predictable,2.11,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.86,Game,1,Predictable,2.12,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.86,Game,1,Predictable,2.13,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.87,Game,1,Predictable,2.14,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.88,Game,1,Predictable,2.15,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.89,Game,1,Predictable,2.15,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.9,Game,1,Predictable,2.17,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.91,Game,1,Predictable,2.17,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.91,Game,1,Predictable,2.18,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.92,Game,1,Predictable,2.19,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.93,Game,1,Predictable,2.2,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.94,Game,1,Predictable,2.2,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.95,Game,1,Predictable,2.21,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.96,Game,1,Predictable,2.22,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.96,Game,1,Predictable,2.23,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.97,Game,1,Predictable,2.24,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.98,Game,1,Predictable,2.25,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.99,Game,1,Predictable,2.25,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.0,Game,1,Predictable,2.26,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.01,Game,1,Predictable,2.27,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.01,Game,1,Predictable,2.28,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.02,Game,1,Predictable,2.29,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.03,Game,1,Predictable,2.3,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.04,Game,1,Predictable,2.3,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.05,Game,1,Predictable,2.31,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.06,Game,1,Predictable,2.32,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.06,Game,1,Predictable,2.33,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.07,Game,1,Predictable,2.34,0,,,7,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,11.08,Game,1,Predictable,2.35,0,,,7,,,130,Sound,,,
